po_id,product_id,quantity,cost_price
1057,271,119,144.95
1135,1248,104,47.1
2418,3097,174,1252.02
431,3346,78,1582.3
365,4473,85,3113.59
2788,1116,174,82.68
2281,5064,64,36152.46
971,3127,198,41.49
2367,2827,250,12266.87
1966,4753,200,191.43
1215,187,87,143.48
733,4046,104,325.98
2211,3597,96,2759.89
1682,93,249,247.7
165,4804,148,200.22
1627,184,176,134.28
1639,1487,276,89.48
1686,2052,280,85.35
1698,4182,161,2270.57
2100,2704,41,11100.02
999,31,171,265.76
2818,6196,275,240.96
543,2121,183,3379.02
1173,1345,275,175.57
2139,3737,298,2451.18
1881,841,282,637.95
1706,4126,254,1244.44
2149,1309,198,85.68
1690,2661,150,40481.98
2206,2347,61,53945.25
1556,1700,112,13721.35
1235,3263,247,15402.12
2661,1680,125,167.73
753,5999,171,171.59
189,5686,194,823.88
471,2386,26,96389.47
2563,3544,218,2957.08
146,4881,90,103.53
464,5086,247,27076.38
2532,3369,92,1219.55
998,5056,146,33473.84
1386,4034,81,10915.96
1956,5417,180,475.65
2370,2492,201,12116.14
1101,2883,68,1208.38
922,5691,21,359.71
2858,5936,21,558.13
2655,4097,213,1563.44
1452,1222,86,230.58
99,697,220,1917.87
2622,895,83,683.72
1175,1180,258,38.27
2447,1327,256,30.65
51,5534,264,6329.11
503,1688,62,28108.68
2738,956,171,29.62
182,5968,133,2975.24
2184,2943,153,1680.15
2936,3350,20,1682.01
2538,3652,62,1758.94
2400,5428,147,243.89
1571,2503,232,18939.49
1542,3479,196,1543.9
1684,93,271,258.64
78,4889,175,480.3
1578,1903,241,389.58
143,1075,27,58.03
2908,1794,132,1114.93
2032,1265,273,137.29
2365,3953,183,9863.67
1550,1389,29,199.52
460,1701,298,22284.61
1909,1789,211,180.53
1820,6145,119,355.25
413,5890,206,2285.03
1173,4525,180,437.58
1523,5143,101,5278.33
2045,335,188,85.69
1114,3906,281,18159.77
2272,4374,287,1654.64
487,2304,297,42825.35
1353,4861,87,86.13
571,5697,292,525.88
2405,518,239,130.23
1298,2994,30,5070.15
2126,3234,170,9711.34
2016,2582,124,25933.18
2511,5939,39,1559.51
1230,5292,25,165.52
786,5410,25,1579.52
1233,1580,292,194.34
2987,4193,266,2246.79
1062,77,202,151.93
2394,4336,290,2255.3
2697,2233,167,234.64
1924,3878,86,47008.44
452,5899,169,1231.49
2575,5231,210,32.12
2329,33,26,72.06
2178,4823,197,8329.87
2735,2461,195,33849.83
233,853,126,171.96
635,4711,187,1604.35
1018,5653,200,970.03
894,5577,182,58.52
2189,6083,249,148.43
790,1998,211,38987.92
2583,1570,258,127.63
2526,124,147,170.48
1943,2764,35,34931.85
2515,5803,40,73.79
2425,2756,293,42136.17
513,5669,101,557.15
2349,3279,200,116.96
1056,2296,218,177.41
663,1083,71,56.69
228,2804,220,26896.81
1312,3679,135,3698.32
702,5374,44,1852.58
2110,6158,185,76.74
2237,4364,205,1730.52
2717,32,147,188.11
2433,6277,153,358.69
2152,3646,123,2115.25
2719,3683,270,7857.79
2285,269,89,152.22
531,3881,220,17685.9
323,4895,20,121.99
2549,4466,216,4013.45
1894,4571,42,463.66
689,3400,239,9940.06
2029,1448,217,67.21
740,6111,56,265.11
2498,130,69,205.43
1151,3920,106,7354.22
1955,502,166,426.31
1501,627,145,949.94
739,2903,118,5045.11
709,5772,52,107.94
1386,2095,121,399.5
6,4385,162,1463.42
2539,4170,251,1314.97
746,1959,33,33619.29
2795,5523,70,2992.06
1684,5586,286,83.3
174,393,102,88.95
1693,4512,132,1920.38
644,3982,78,127.92
155,5709,167,106.36
2495,5557,35,31.7
506,913,283,44.27
2748,5228,44,25.81
1796,1594,211,256.43
833,537,187,1599.96
1656,4981,221,1487.66
2114,1452,44,62.12
687,6013,115,123.99
1470,1240,283,88.26
2465,1467,300,98.16
1591,5645,232,1525.2
1994,3935,46,22221.62
2468,3834,142,2231.79
2769,4891,64,63.13
471,5748,197,188.39
1188,2301,73,23736.08
1964,2621,138,18934.64
1512,276,181,108.7
958,2873,169,1393.19
1370,5123,143,17528.25
169,1742,161,223.6
2083,6148,190,81.48
238,6051,20,4594.71
2370,6084,85,104.43
1267,2644,80,8009.83
2928,543,134,262597.83
2359,5024,79,37860.61
2142,110,125,188.4
958,5082,78,97884.89
2236,1923,199,393.36
2651,1729,115,200609.54
942,3714,156,2388.9
973,1316,286,10.87
1554,4042,112,295.72
1391,743,138,3078.07
2703,2320,264,65349.68
108,4851,191,491.07
2015,82,157,116.62
263,612,219,2515.16
2686,1592,28,64.45
482,5308,94,259.65
263,4773,299,123.35
2104,5967,35,3947.28
2632,2780,255,34189.63
586,2928,32,1661.93
1224,3428,264,3276.84
493,6153,145,140.6
1255,1173,112,42.88
2714,245,109,291.73
1604,1229,64,91.01
1361,4230,105,866.65
901,5917,122,2371.05
552,1905,138,1832.44
2398,3784,73,2314.64
1753,3408,126,1284.45
122,3159,209,2519.97
1463,4051,103,135.04
292,424,123,45.26
1340,6049,246,3641.67
2148,3683,132,7264.58
1740,2388,270,10543.19
2115,1481,111,230.16
220,2376,180,33699.64
268,4564,259,172.77
1540,3817,156,3186.13
1243,3592,125,1581.27
1160,2135,145,1935.11
1248,6256,171,1486.1
1074,2191,166,554.13
2974,3463,295,1526.97
1710,5038,166,35415.01
2808,4533,295,989.93
2445,5425,71,223.82
2628,5199,219,1549.44
590,4264,37,31.07
864,4194,118,252.02
94,4955,200,58.4
1175,490,110,97.25
600,5087,121,14458.52
584,5543,129,2191.16
456,1741,73,115.05
2760,3446,280,2632.74
198,2891,146,306.65
1175,5442,224,51.7
2091,3045,273,258.48
134,927,210,173.94
543,2815,212,29999.63
1203,3610,249,1431.38
1150,788,174,886.51
547,4254,191,1201.38
36,2446,66,38585.52
2043,5410,234,1517.1
1782,4471,115,1978.6
233,3846,80,3784.85
1506,1293,204,138.93
634,4888,89,176.31
2213,5190,149,796.78
582,1764,277,74.53
1154,2400,140,18559.81
2108,4323,65,1547.08
1449,5645,191,1559.18
2675,2758,240,68798.0
2286,3756,222,5212.81
580,3392,241,738.85
2830,6245,263,2433.02
977,3905,39,16598.3
1242,5360,128,1142.01
1744,5825,220,213.88
1268,2755,236,40685.19
2995,4480,144,3512.59
1668,5711,99,146.85
763,1394,133,109.65
188,1158,218,90.48
53,960,55,184.62
1427,6007,71,230.3
2005,1303,65,39.73
2530,2837,38,16789.96
2257,4807,283,392.76
2503,2512,155,38180.53
2157,3869,251,3081.94
1032,6134,57,654.01
2918,4107,191,257.95
2001,1244,122,238.46
1303,2180,194,73.93
1593,1706,234,28315.35
1644,3185,119,11631.22
310,5573,246,134.78
1148,4111,106,342.77
2173,1252,167,181.29
932,1874,184,161.45
218,4641,119,576.07
2033,5120,295,24948.95
2794,4191,279,1472.24
657,868,150,1390.59
2844,5943,260,1672.58
2873,3651,64,1219.32
1761,210,286,44.84
1785,4438,264,2482.31
2047,5922,165,3920.64
1914,2016,135,55.45
168,1074,261,66.98
600,3483,162,851.27
1577,6256,43,1617.32
993,447,157,492.16
2190,1790,173,229.33
947,5823,180,563.29
232,1936,221,146.71
2086,2370,233,75454.2
182,506,275,465.03
2762,2092,182,776.36
1189,6116,254,284.91
357,1191,222,52.8
1860,4196,281,361.27
200,732,37,2747.62
2366,780,145,2046.47
2501,3840,21,2007.75
1200,4383,98,946.51
2225,4038,31,119.28
467,208,267,217.55
1549,3493,203,20040.1
1117,2891,275,292.33
642,3891,65,7064.22
2880,4504,176,662.97
1016,3453,257,3003.83
1699,5481,40,101.41
2951,4598,178,448.04
1501,603,286,1362.82
2443,6191,132,120.2
1013,238,166,153.93
2366,4765,195,261.49
2680,3770,286,3199.32
1696,2073,272,1029.14
1540,1288,85,97.29
1828,3816,139,2508.77
1879,5878,270,4081.95
1222,4776,68,128.45
1910,2600,264,43644.94
108,4375,41,1802.32
1534,3783,158,7438.86
609,244,33,260.6
2287,1009,63,166.75
2384,244,240,272.49
2599,1547,83,204.87
711,1602,185,449.57
277,3670,41,11403.51
2064,2894,202,3140.74
1758,510,114,509.2
1928,453,52,84.45
2740,3332,43,4478.87
407,664,221,3696.8
1095,2116,170,1684.03
2522,5422,142,151.3
386,2869,55,1510.97
2697,1829,167,1057.75
2025,3710,93,2017.28
1683,5506,133,3447.56
976,5039,42,44490.09
287,5348,52,1581.94
2953,3540,41,2294.09
1376,2524,96,78932.8
263,1076,252,41.66
56,4131,81,2424.65
2318,5300,163,180.4
1596,6118,55,543.69
1102,4457,130,2450.24
1405,3031,175,352.56
2325,5717,258,634.51
1821,2536,162,52087.29
1729,3047,142,146.37
932,12,50,31.12
2444,3473,241,2143.25
2712,5296,49,380.01
725,5611,95,57.54
91,2261,256,106.04
1831,3833,262,7681.73
2180,5591,110,73.29
553,2777,165,12675.0
1204,2146,202,341.57
1195,2300,253,19146.56
2409,1207,259,29.6
375,737,79,1057.72
2268,419,86,143.35
672,1223,88,23.74
2263,3168,80,4333.61
81,322,23,46.15
744,1161,22,29.6
1926,5306,78,165.83
1784,2933,30,2392.48
869,806,291,91.43
2478,2343,96,26286.62
994,5831,165,988.07
2922,2772,269,64233.05
1973,3032,153,464.44
1974,5363,229,2309.11
993,255,151,236.39
658,1089,120,12.19
1583,2747,23,270195.75
1916,79,255,80.99
614,4720,271,545.51
2394,1776,123,153.89
845,2343,64,26347.69
1062,5610,30,21.74
2203,4923,34,45.96
1200,4986,164,2488.01
1569,5795,47,232.19
790,3973,26,8563.73
1893,2530,42,29735.65
2235,1162,98,55.61
1331,3040,56,71.25
901,4715,151,299.38
2884,4930,276,933.02
894,4813,78,7491.38
1833,4015,75,15183.07
2154,21,281,24.12
2216,6013,187,124.45
1841,3398,114,4592.78
2705,513,137,172.47
1865,3589,37,987.71
158,1671,138,171.48
1430,3486,59,2709.69
167,1383,177,511.76
56,5011,229,10271.7
1799,781,225,2016.78
2572,1989,145,394373.65
1998,230,281,173.88
1779,3356,23,2835.92
659,5681,276,1065.33
1563,3683,168,8008.2
439,3077,194,128.67
674,900,184,45.45
2225,923,257,174.6
2986,581,169,691.58
2129,298,75,114.6
2610,2273,37,213.06
595,3284,209,70.31
910,361,203,51.92
1084,3636,201,4816.41
348,5706,43,817.28
1904,5783,178,148.79
2362,2934,58,5012.14
2400,2842,261,42066.22
1317,5409,227,1141.65
2738,1796,89,1092.41
2645,4937,133,407.41
2245,5161,239,30800.63
524,1225,65,42.96
2043,5726,232,363.59
1180,4731,263,140.84
2227,992,128,84.56
39,1553,101,172.37
1991,1070,118,50.5
332,4162,75,2445.66
2252,1466,86,448.9
1858,4660,61,10.4
816,5161,58,29888.86
348,6007,120,207.03
1513,1635,68,172.49
1772,3981,116,414.85
995,4602,64,1622.73
1223,5019,196,22686.01
76,4474,67,5180.75
2952,1347,194,78.85
297,3196,272,7417.48
1010,4066,94,272.05
2892,3414,232,1519.88
1450,4086,80,360.77
618,2729,62,6744.87
1613,1706,199,31062.34
448,5372,64,1420.13
1995,3505,29,1848.07
2013,1011,186,20.59
1229,5609,91,54.26
826,1773,40,100.53
618,1722,98,24899.21
2667,5626,147,1129.48
11,1221,271,99.14
881,1242,59,94.27
111,3055,55,329.18
609,2833,201,65115.38
851,3900,109,8890.81
657,247,200,65.47
1579,879,39,533.45
2975,4923,74,44.58
1791,4132,48,248.98
2045,2564,117,55026.18
1526,3043,182,169.21
985,2428,56,26232.2
1131,1588,79,495.51
2443,4877,198,55.31
2314,3436,120,1595.69
2654,753,273,2239.32
2635,2846,297,33050.33
2064,1559,273,163.05
272,4849,146,87.54
1021,3168,136,4278.0
1958,4873,135,94.66
2107,665,108,2753.3
1031,1381,245,44.96
2286,3245,167,6127.04
1448,4051,64,141.63
1607,4346,72,3822.03
1493,3390,22,1954.64
2521,2199,46,105.49
1430,2104,177,42.03
1519,4387,176,4023.13
2049,5569,280,120.91
740,198,107,91.85
1939,5957,231,7651.18
1838,5536,213,408.33
336,4416,203,2280.72
2639,1803,232,803.85
2820,3501,268,1352.36
675,719,113,2542.64
524,776,294,2662.91
1081,2260,202,153.87
2413,717,298,3632.01
1183,1829,201,1152.76
2440,3444,141,1862.38
669,5543,297,2268.74
127,4636,75,1064.93
2899,2643,39,105280.9
190,3251,127,4482.06
1992,3256,260,2694.46
2074,5874,246,4631.25
2992,3994,86,18115.06
1505,735,220,916.26
1233,297,53,103.05
551,1074,235,65.59
2500,6210,70,155.92
2421,6122,75,923.6
584,4323,165,1431.66
1019,3172,180,11401.34
422,3496,96,981.29
1056,2747,139,284436.7
1363,5294,178,2424.11
113,2627,187,73716.07
242,3627,221,3002.41
451,3575,246,1485.02
689,5045,212,26002.74
1314,3541,266,2374.91
1584,6185,153,183.41
65,3641,225,1858.66
1475,4395,127,5963.85
1966,1215,152,134.8
1397,2985,176,6639.32
2973,1343,237,38.8
183,1252,221,156.45
2098,990,262,23.71
2319,5055,84,26941.97
441,4180,104,4627.02
660,304,171,96.18
1752,5525,76,970.81
436,1223,184,24.35
13,2657,167,18739.59
690,1575,199,161.36
304,2889,171,476.8
1555,1063,39,78.19
2657,1548,50,203.74
2697,4348,220,5044.88
1879,940,127,231.3
2109,1605,81,151.73
1463,4879,34,301.62
1401,397,21,117.61
764,693,101,2586.78
2184,3925,140,54.46
2973,5571,245,55.98
1928,2452,243,14970.45
561,2741,185,1138.66
1653,4378,225,5028.84
1550,2866,74,2294.21
142,1839,268,90.88
2875,6234,40,2275.46
2759,5222,216,2468.43
1094,4532,261,495.43
648,3098,289,1363.51
445,936,293,244.56
2807,2293,163,86.02
2621,792,82,469.85
1429,4073,192,318.15
229,454,176,163.93
1801,4926,153,474.9
1697,4342,125,879.74
386,1882,92,673.65
1316,353,131,97.36
1746,4553,56,327.57
2660,549,217,141.37
587,4564,108,171.51
545,5981,170,4661.26
2256,1876,246,176.51
1862,6112,130,353.71
1796,1203,136,103.52
1940,1060,86,101.28
1721,1211,60,38.21
2636,6107,229,178.49
863,3019,36,2931.89
865,5255,195,95.45
1131,3781,235,4745.8
428,944,175,42.81
264,193,105,75.09
2987,3637,230,5127.74
357,132,174,269.42
1757,430,223,245.01
2645,2335,270,16380.41
2564,884,262,189.7
868,6256,282,1445.08
2671,2743,135,28800.64
371,298,246,99.31
98,2252,43,232.1
1366,363,184,129.45
2630,5964,37,1913.69
458,3902,110,13170.17
61,3120,235,16177.75
2570,5909,94,402.94
998,2392,144,35608.77
2368,2089,244,955.56
84,4160,164,4361.05
516,6124,44,122.69
412,2216,27,120.51
2716,1850,212,48.95
2995,4623,25,22.51
992,6161,177,50.21
1414,1434,247,189.94
55,4107,284,261.34
27,6202,130,141.07
1603,1019,132,33.98
1521,3145,171,11858.01
673,719,83,2595.74
2386,3288,270,285.03
1451,1050,78,87.03
2620,2502,291,14921.33
14,3504,251,1676.45
1482,993,122,194.88
271,6177,231,184.32
1456,472,106,86.0
2728,5552,39,83.54
1100,5886,240,3671.36
2135,1645,131,111.24
2269,44,236,127.84
2678,3013,173,3190.93
2863,3498,36,1383.17
2907,4999,226,1128.81
2919,721,188,2603.98
2181,4524,129,290.25
1050,2186,289,474.73
1751,42,265,383.37
174,2950,65,8232.38
920,1160,184,15.43
1332,4643,120,1085.54
145,2175,294,822.34
1870,5684,183,2493.77
2210,1881,298,314.05
1758,6210,250,151.28
2244,5822,298,299.76
2892,3368,149,836.96
462,405,253,266.66
211,1566,164,284.51
1659,5182,143,393.8
735,4935,129,111.82
2214,3479,176,1591.6
1790,3874,50,19646.67
835,1639,35,268.78
1867,1459,138,39.98
2944,5176,268,950.57
1611,5279,122,50.13
2363,1707,207,80158.45
2173,2276,46,522.2
2799,2595,29,9868.03
1076,5021,284,23121.16
402,347,56,100.55
132,1890,148,910.23
2015,823,50,993.79
1634,3645,47,2583.28
1606,3963,224,16245.12
1050,3612,161,1917.37
1511,3036,212,80.19
1009,5377,165,4455.63
2891,853,271,172.7
130,97,167,129.37
1098,3244,99,4758.37
2204,4619,90,258.5
257,2800,94,13263.68
609,1089,272,11.96
1080,3030,198,262.29
2880,3589,92,1026.79
861,4483,23,1305.95
2600,2687,294,52374.07
2792,1182,132,54.61
792,4980,139,1066.71
520,1558,218,948.84
1972,5730,48,1183.98
2174,3493,154,22748.09
898,245,64,281.44
2122,684,195,453.41
1433,3148,151,1708.24
1997,1990,242,29870.02
1502,547,30,124.46
1142,263,172,241.0
232,1282,134,143.05
851,563,256,150.02
1920,4239,112,377.99
856,1750,90,99.94
1869,4775,112,221.35
2430,5669,190,584.71
2170,5585,194,120.95
65,2916,106,3405.07
2953,2739,242,702.34
96,1979,69,124441.85
1116,3570,127,1946.38
1566,3366,268,4304.62
428,307,163,52.28
1053,2123,186,707.5
929,499,45,43.65
1400,1447,293,58.77
2754,2174,41,395.39
288,1121,134,69.42
1507,4294,276,1176.93
1931,3665,214,1307.88
1501,3664,215,1228.96
814,3246,117,8361.2
1636,4612,284,110.1
106,4771,85,139.31
16,773,102,2667.37
1289,5848,209,4355.16
377,5608,154,37.37
617,95,219,397.49
1907,4006,153,4466.04
943,982,197,74.13
2068,828,244,1868.21
2738,4307,31,4235.66
2291,5302,107,69.97
2246,666,190,2580.56
1245,1363,146,45.63
1550,5617,94,69.37
1300,3079,168,297.54
2616,4456,288,2097.16
1290,262,138,122.26
829,1351,62,196.51
1437,3432,54,2127.46
2870,3303,239,207.25
2039,5986,52,555.45
1653,5913,124,1165.23
387,3808,102,7048.26
2321,1832,175,406.6
1443,4132,197,253.83
199,5545,299,1735.59
1757,2027,141,88.43
824,4821,159,5274.45
1973,5091,220,21607.5
1503,815,150,1525.77
2699,5272,264,35.3
937,5929,27,3571.9
964,1366,115,58.92
2410,3434,117,1121.93
558,5723,287,760.05
2732,3095,116,1416.28
34,94,83,217.17
1470,2354,100,1006.85
641,2245,193,155.95
925,1698,133,96250.37
1051,1414,223,204.03
2953,856,27,744.91
1166,12,194,29.58
734,6183,199,98.36
1652,3948,53,6877.47
2724,550,242,201.73
1105,779,153,2173.52
928,4650,135,113.6
148,5387,126,1847.11
1252,6036,66,6184.78
1861,441,33,120.54
1917,3873,132,6363.16
487,5377,34,4030.06
1907,611,40,2317.09
2354,3692,127,2889.98
1504,3745,125,2284.31
2461,4857,176,117.72
613,3067,147,423.48
292,1538,289,194.77
2856,2190,229,279.96
1118,1620,251,154.01
2658,5961,235,3715.82
2885,6144,89,283.23
19,3693,237,3883.61
1287,4871,194,426.05
1311,2889,202,444.1
454,4108,275,269.88
2141,3975,282,12704.9
593,1514,206,98.1
300,2119,214,881.74
2883,2214,29,191.89
2604,2310,298,25091.01
307,2122,298,388.63
149,847,163,502.41
1399,2345,127,37985.98
487,4327,72,3639.04
1965,1244,30,221.32
760,1070,279,48.27
397,3511,163,3504.86
1366,6221,252,162.12
1363,3907,262,22283.4
486,5841,121,817.35
1463,2443,63,15678.42
260,4849,206,91.6
1334,3902,292,12374.43
1266,302,234,627.35
1350,3350,254,1645.02
1027,3252,229,1481.37
212,3285,32,72.48
822,1841,83,60.81
2323,4682,56,749.39
2348,4619,90,232.04
1215,3700,244,803.71
1859,1042,290,46.16
2918,139,270,127.61
2529,100,260,142.99
2014,2556,106,34360.32
815,4517,42,2099.67
2410,48,237,156.0
1168,3910,133,15809.21
2888,2448,155,59965.99
2369,3588,58,1135.21
2928,5638,160,532.58
1798,978,231,43.76
2339,186,245,84.98
1443,3230,113,3051.42
1156,51,300,242.17
2101,619,166,2050.63
1413,1501,129,45.8
1498,5516,69,1535.38
1820,520,277,453.81
1543,2140,230,1975.72
2630,1903,71,371.76
924,410,28,64.94
1633,5156,224,27068.83
1956,4448,258,3675.41
44,1216,208,91.58
1178,2539,108,92763.68
1934,4727,171,373.63
28,5924,48,1239.95
1604,3892,232,7944.58
2655,674,141,2501.92
1952,3453,298,3110.53
2452,6138,283,425.87
2354,1555,72,515.92
2802,3929,240,35767.49
2007,3034,131,81.4
2985,2756,151,48459.05
1861,290,69,665.33
1364,4511,210,1618.8
793,4538,124,896.75
2009,4560,172,1854.96
2057,3925,76,54.33
1326,5535,53,301.77
980,4023,198,17216.09
1595,2520,139,40575.04
981,3923,289,12079.12
2200,5741,26,84.67
2705,3260,40,7454.44
1334,2963,213,263.53
1123,878,240,379.41
820,2041,184,65.2
789,173,265,114.33
2489,2618,206,60818.69
211,1891,269,369.47
1327,4286,256,2077.97
2965,432,24,40.51
2339,4950,267,857.42
1041,2567,128,859.42
1038,2363,136,15034.04
1558,1428,105,495.2
2415,477,193,60.06
2600,4243,246,56.58
124,3173,109,15895.97
151,4716,293,1104.5
1008,2276,236,522.96
1596,1080,246,90.2
278,5224,108,1986.39
2032,6078,98,156.79
1354,4983,61,1357.39
1888,3576,290,3148.72
1031,1190,98,47.15
252,3396,52,3151.27
2469,2831,223,41656.07
710,4287,300,2538.34
760,1994,180,79073.87
2989,2274,233,241.08
2313,6142,37,612.94
816,5705,252,650.45
1481,817,117,705.54
261,4518,259,1789.49
510,13,103,14.73
2051,3983,258,163.2
1,532,219,360500.1
1417,894,67,1062.84
508,1398,179,111.51
1484,4866,264,127.68
2450,1732,121,10007.26
2147,5541,234,1593.59
2467,3101,136,4325.75
2309,2,271,21.05
1303,2992,224,2212.55
2053,5816,257,91.51
1254,2663,109,64337.42
105,1339,116,163.58
2382,2723,208,11990.86
1034,226,129,142.55
1750,4189,220,1607.31
2311,2965,59,2082.3
718,4456,37,2263.78
2313,5048,226,41515.52
631,3453,218,3098.72
2,2391,233,16576.35
2717,2722,168,2100.84
1415,2082,229,2041.83
376,1524,212,64.91
2232,2959,263,799.82
1465,2060,233,109.44
1592,3106,212,2730.04
1140,50,262,243.44
1016,4274,107,41.47
167,1165,100,34.26
63,2717,217,43930.01
988,3739,65,1818.07
2886,3352,209,2570.61
1182,5171,162,189.62
2148,2395,123,64299.86
2827,1484,211,199.17
2795,2811,45,17570.38
1233,4081,206,299.85
1580,1458,112,54.88
910,5646,86,2335.22
1278,5207,230,1086.1
976,4472,68,2573.83
1001,4886,287,129.62
2547,3850,60,4954.43
2485,4776,51,113.21
2438,6016,126,192.23
1506,3682,152,5949.63
1881,4378,149,5124.17
2995,4010,85,9724.99
1618,2740,118,691.16
1838,2450,42,10889.08
2975,2185,269,183.64
512,2596,104,12093.84
2564,3399,215,6345.86
2873,1732,250,10864.31
2025,4415,58,1616.99
23,3506,195,2029.14
2535,1433,195,111.58
2770,2609,32,28251.01
2191,1190,51,39.11
2340,2890,32,285.96
2835,6193,186,74.4
677,2638,22,74497.39
1829,585,90,1893.89
314,3023,196,1101.64
344,3064,228,405.02
109,2327,167,18647.65
815,5048,193,39616.59
1357,3840,257,2216.6
107,3399,74,6355.62
1330,2139,117,979.95
950,1098,132,63.89
1490,5674,118,287.83
2366,6122,144,827.79
2564,2555,192,26927.14
1413,1183,63,80.71
2406,5140,153,13085.46
1965,4872,300,885.88
1472,5006,108,1357.33
2090,5203,59,334.36
820,1555,207,534.63
447,3320,163,1211.17
1129,3631,66,2385.97
2496,5380,219,322.95
486,5234,53,50.8
2012,4405,154,2280.71
2745,3863,200,4774.58
913,5907,142,5233.16
65,1143,47,65.06
1110,3026,259,1386.4
1967,3465,158,2434.05
134,2727,166,14799.98
669,5326,251,3747.09
302,6064,202,381.21
1084,88,64,145.02
361,4601,141,324.14
1499,4402,65,1245.84
1555,5518,160,2200.49
1490,2208,249,104.62
606,3335,216,2069.32
863,6136,168,218.7
1337,2283,255,337.85
1271,3908,161,29220.28
1243,2809,52,80140.12
828,4438,250,2508.27
1279,2587,233,59169.66
2432,4349,52,6909.45
133,2264,164,610.31
2623,5776,52,112.95
1078,6188,59,189.88
1851,5295,132,216.06
391,5136,293,17364.66
2928,1715,182,105844.07
2106,5355,230,288.54
2035,3583,101,22026.3
1563,2632,284,27935.5
2806,2393,275,40448.73
876,3525,166,1433.21
251,3306,229,70.31
2804,3448,127,3358.29
987,4860,144,972.24
1333,5057,164,15436.73
2135,3796,257,4051.43
481,6126,108,580.56
2945,1886,245,872.38
2788,1615,156,133.78
2799,5990,110,1871.65
444,284,66,139.84
123,1941,167,699.56
2488,850,144,744.22
1748,1162,203,59.29
1255,5906,242,4879.09
2682,5081,143,81173.86
1300,280,27,125.23
711,3379,109,3923.09
1621,2806,22,46134.8
25,5524,213,3550.44
1563,1695,31,67305.16
978,2999,67,173.36
1156,453,284,87.79
2578,5166,278,32536.27
1340,3699,32,622.53
2627,176,106,118.41
881,3591,269,1426.86
2206,1143,155,66.98
2329,386,223,260.8
1844,254,217,243.73
