name,category_id,brand_id,unit_id,price,gst,cost_price,description
Pet Feeding Bowl Premium,9,224,1,600,18,450,PureCare premium quality pet feeding bowl suitable for pet health and care.
Pet Leash Small,9,224,1,360,18,270,PureCare premium quality pet leash suitable for pet health and care.
Pet Leash Medium,9,224,1,450,18,337.5,PureCare premium quality pet leash suitable for pet health and care.
Pet Leash Large,9,224,1,675,18,506.25,PureCare premium quality pet leash suitable for pet health and care.
Pet Leash Premium,9,224,1,900,18,675,PureCare premium quality pet leash suitable for pet health and care.
Pet Toy Small,9,224,1,280,18,210,PureCare premium quality pet toy suitable for pet health and care.
Pet Toy Medium,9,224,1,350,18,262.5,PureCare premium quality pet toy suitable for pet health and care.
Pet Toy Large,9,224,1,525,18,393.75,PureCare premium quality pet toy suitable for pet health and care.
Pet Toy Premium,9,224,1,700,18,525,PureCare premium quality pet toy suitable for pet health and care.
Twist Mop,12,226,1,150,5,110,Twist-dry floor mop
Toilet Brush Steel,12,226,1,95,5,70,Steel handle brush
Garbage Bags Medium 30pc,12,226,1,55,5,38,Medium garbage bags
Garbage Bags Large 15pc,12,226,1,65,5,48,Large garbage bags
Shoe Cover Stand Plastic,12,226,1,165,5,120,Shoe cover storage
Shoe Rack Plastic 2-Tier,12,226,1,180,5,130,2-tier shoe stand
Shoe Rack Plastic 5-Tier,12,226,1,330,5,260,Large 5-tier rack
Plastic Stool Small,12,226,1,85,5,65,Small stool
Plastic Stool Large,12,226,1,125,5,95,Large sturdy stool
Dish Rack Plastic Medium,12,226,1,190,5,140,Medium dish drainer
Tumbler Holder Plastic,12,226,1,50,5,35,Bathroom tumbler
Laundry Bag Round,12,226,1,185,5,140,Round laundry storage
Iron Stand Portable,12,226,1,250,5,190,Portable iron stand
Rubber Door Stopper Heavy,12,226,1,75,5,55,Heavy-duty stopper
Tool Organizer Box Medium,12,226,1,190,12,140,Tool storage box
Tool Organizer Box Large,12,226,1,240,12,180,Large tool box
Portable Shoe Brush,12,226,1,32,5,22,Portable shoe brush
Shoe Polish Brush,12,226,1,45,5,30,Wooden polish brush
Pest Control Glue Pad 4pc,12,226,1,65,18,45,Sticky anti-roach pad
Rat Trap Cage,12,226,1,150,18,110,Metal rat trap cage
Water Tank Cleaning Brush,12,226,1,210,12,160,Long handle tank brush
Gas Cylinder Trolley,12,226,1,110,12,75,Cylinder wheeled stand
Storage Rack Plastic 3-Tier,12,226,1,240,12,185,3-tier utility rack
Storage Rack Plastic 4-Tier,12,226,1,310,12,240,4-tier multipurpose rack
Cable Organizer Box Large,12,226,1,175,12,130,Cable management box
Cable Organizer Box Small,12,226,1,130,12,95,Small cable organizer
Kids Study Plastic Chair,12,226,1,210,12,160,Kids plastic study chair
Wooden Spatula Set 5pc,12,226,1,115,5,85,5-piece spatula set
Artificial Plant Medium Pot,20,226,1,240,5,180,Medium artificial plant
Aroma Diffuser Ceramic,20,226,1,210,18,150,Ceramic aroma diffuser
Table Decor Tray Wooden,20,226,1,210,12,150,Wooden decor tray
Candle Holder Wooden 1pc,20,226,1,110,12,75,Wooden candle holder
Candle Holder Ceramic 1pc,20,226,1,130,12,95,Ceramic decor candle stand
Wooden Tray Decorative Large,20,226,1,199,12,140,Large wooden tray
Table Organizer Wooden,20,226,1,175,12,130,Wooden organizer
Wind Chime Bamboo,20,226,1,180,12,130,Bamboo wind chime
Decor Tray Mirror Base,20,226,1,240,12,180,Mirror-based decor tray
Aroma Ceramic Burner,20,226,1,105,18,75,Ceramic aroma burner
Wooden Elephant Handcrafted,20,226,1,230,12,170,Wood elephant decor
Wooden Candle Stand Tall,20,226,1,180,12,130,Tall wooden candle stand
Decor Ceramic Showpiece Bird,20,226,1,160,12,110,Ceramic bird decor
Decor Ceramic Showpiece Leaf,20,226,1,170,12,120,Ceramic leaf decor
Decor Wooden Coaster Set 6pc,20,226,1,160,12,110,Wooden coaster set
Decor Bowl Wooden Large,20,226,1,199,12,140,Large decorative bowl
Multivitamin Tablets 10 tablets,7,229,1,120,12,90,LifeLine trusted healthcare product for wellness and immunity support.
Multivitamin Tablets 20 tablets,7,229,1,240,12,180,LifeLine trusted healthcare product for wellness and immunity support.
Multivitamin Tablets 50 tablets,7,229,1,600,12,450,LifeLine trusted healthcare product for wellness and immunity support.
Multivitamin Tablets 100 tablets,7,229,1,1200,12,900,LifeLine trusted healthcare product for wellness and immunity support.
Vitamin C Tablets 10 tablets,7,229,1,80,12,60,LifeLine trusted healthcare product for wellness and immunity support.
Vitamin C Tablets 20 tablets,7,229,1,160,12,120,LifeLine trusted healthcare product for wellness and immunity support.
Vitamin C Tablets 50 tablets,7,229,1,400,12,300,LifeLine trusted healthcare product for wellness and immunity support.
Vitamin C Tablets 100 tablets,7,229,1,800,12,600,LifeLine trusted healthcare product for wellness and immunity support.
Calcium Tablets 15 tablets,7,229,1,150,12,112.5,LifeLine trusted healthcare product for wellness and immunity support.
Calcium Tablets 30 tablets,7,229,1,300,12,225,LifeLine trusted healthcare product for wellness and immunity support.
Calcium Tablets 60 tablets,7,229,1,600,12,450,LifeLine trusted healthcare product for wellness and immunity support.
Calcium Tablets 120 tablets,7,229,1,1200,12,900,LifeLine trusted healthcare product for wellness and immunity support.
Garden Shovel Small,27,232,1,640,18,480,EcoFresh durable garden shovel suitable for home gardening and outdoor use.
Garden Shovel Standard,27,232,1,800,18,600,EcoFresh durable garden shovel suitable for home gardening and outdoor use.
Garden Shovel Large,27,232,1,1040,18,780,EcoFresh durable garden shovel suitable for home gardening and outdoor use.
Garden Shovel Premium,27,232,1,1280,18,960,EcoFresh durable garden shovel suitable for home gardening and outdoor use.
Watering Can Small,27,232,1,480,18,360,EcoFresh durable watering can suitable for home gardening and outdoor use.
Watering Can Standard,27,232,1,600,18,450,EcoFresh durable watering can suitable for home gardening and outdoor use.
Watering Can Large,27,232,1,780,18,585,EcoFresh durable watering can suitable for home gardening and outdoor use.
Watering Can Premium,27,232,1,960,18,720,EcoFresh durable watering can suitable for home gardening and outdoor use.
Plant Pot Small,27,232,1,280,18,210,EcoFresh durable plant pot suitable for home gardening and outdoor use.
Plant Pot Standard,27,232,1,350,18,262.5,EcoFresh durable plant pot suitable for home gardening and outdoor use.
Plant Pot Large,27,232,1,455,18,341.25,EcoFresh durable plant pot suitable for home gardening and outdoor use.
Plant Pot Premium,27,232,1,560,18,420,EcoFresh durable plant pot suitable for home gardening and outdoor use.
Garden Hose Pipe Small,27,232,1,960,18,720,EcoFresh durable garden hose pipe suitable for home gardening and outdoor use.
Garden Hose Pipe Standard,27,232,1,1200,18,900,EcoFresh durable garden hose pipe suitable for home gardening and outdoor use.
Garden Hose Pipe Large,27,232,1,1560,18,1170,EcoFresh durable garden hose pipe suitable for home gardening and outdoor use.
Garden Hose Pipe Premium,27,232,1,1920,18,1440,EcoFresh durable garden hose pipe suitable for home gardening and outdoor use.
Pruning Shears Small,27,232,1,760,18,570,EcoFresh durable pruning shears suitable for home gardening and outdoor use.
Pruning Shears Standard,27,232,1,950,18,712.5,EcoFresh durable pruning shears suitable for home gardening and outdoor use.
Pruning Shears Large,27,232,1,1235,18,926.25,EcoFresh durable pruning shears suitable for home gardening and outdoor use.
Pruning Shears Premium,27,232,1,1520,18,1140,EcoFresh durable pruning shears suitable for home gardening and outdoor use.
Hard Trolley Suitcase Small,28,233,1,5850,18,4387.5,UrbanStyle durable hard trolley suitcase designed for comfortable and secure travel.
Hard Trolley Suitcase Medium,28,233,1,6500,18,4875,UrbanStyle durable hard trolley suitcase designed for comfortable and secure travel.
Hard Trolley Suitcase Large,28,233,1,7800,18,5850,UrbanStyle durable hard trolley suitcase designed for comfortable and secure travel.
Hard Trolley Suitcase Premium,28,233,1,9750,18,7312.5,UrbanStyle durable hard trolley suitcase designed for comfortable and secure travel.
Hard Trolley Suitcase Limited Edition,28,233,1,11700,18,8775,UrbanStyle durable hard trolley suitcase designed for comfortable and secure travel.
Soft Trolley Suitcase Small,28,233,1,4950,18,3712.5,UrbanStyle durable soft trolley suitcase designed for comfortable and secure travel.
Soft Trolley Suitcase Medium,28,233,1,5500,18,4125,UrbanStyle durable soft trolley suitcase designed for comfortable and secure travel.
Soft Trolley Suitcase Large,28,233,1,6600,18,4950,UrbanStyle durable soft trolley suitcase designed for comfortable and secure travel.
Soft Trolley Suitcase Premium,28,233,1,8250,18,6187.5,UrbanStyle durable soft trolley suitcase designed for comfortable and secure travel.
Soft Trolley Suitcase Limited Edition,28,233,1,9900,18,7425,UrbanStyle durable soft trolley suitcase designed for comfortable and secure travel.
Travel Backpack Small,28,233,1,3150,18,2362.5,UrbanStyle durable travel backpack designed for comfortable and secure travel.
Travel Backpack Medium,28,233,1,3500,18,2625,UrbanStyle durable travel backpack designed for comfortable and secure travel.
Travel Backpack Large,28,233,1,4200,18,3150,UrbanStyle durable travel backpack designed for comfortable and secure travel.
Travel Backpack Premium,28,233,1,5250,18,3937.5,UrbanStyle durable travel backpack designed for comfortable and secure travel.
Travel Backpack Limited Edition,28,233,1,6300,18,4725,UrbanStyle durable travel backpack designed for comfortable and secure travel.
Duffel Bag Small,28,233,1,2520,18,1890,UrbanStyle durable duffel bag designed for comfortable and secure travel.
Duffel Bag Medium,28,233,1,2800,18,2100,UrbanStyle durable duffel bag designed for comfortable and secure travel.
Duffel Bag Large,28,233,1,3360,18,2520,UrbanStyle durable duffel bag designed for comfortable and secure travel.
Duffel Bag Premium,28,233,1,4200,18,3150,UrbanStyle durable duffel bag designed for comfortable and secure travel.
Duffel Bag Limited Edition,28,233,1,5040,18,3780,UrbanStyle durable duffel bag designed for comfortable and secure travel.
Cabin Luggage Small,28,233,1,4050,18,3037.5,UrbanStyle durable cabin luggage designed for comfortable and secure travel.
Cabin Luggage Medium,28,233,1,4500,18,3375,UrbanStyle durable cabin luggage designed for comfortable and secure travel.
Cabin Luggage Large,28,233,1,5400,18,4050,UrbanStyle durable cabin luggage designed for comfortable and secure travel.
Cabin Luggage Premium,28,233,1,6750,18,5062.5,UrbanStyle durable cabin luggage designed for comfortable and secure travel.
Cabin Luggage Limited Edition,28,233,1,8100,18,6075,UrbanStyle durable cabin luggage designed for comfortable and secure travel.
Hard Trolley Suitcase Small,28,235,1,5850,18,4387.5,PrimeWear durable hard trolley suitcase designed for comfortable and secure travel.
Hard Trolley Suitcase Medium,28,235,1,6500,18,4875,PrimeWear durable hard trolley suitcase designed for comfortable and secure travel.
Hard Trolley Suitcase Large,28,235,1,7800,18,5850,PrimeWear durable hard trolley suitcase designed for comfortable and secure travel.
Hard Trolley Suitcase Premium,28,235,1,9750,18,7312.5,PrimeWear durable hard trolley suitcase designed for comfortable and secure travel.
Hard Trolley Suitcase Limited Edition,28,235,1,11700,18,8775,PrimeWear durable hard trolley suitcase designed for comfortable and secure travel.
Soft Trolley Suitcase Small,28,235,1,4950,18,3712.5,PrimeWear durable soft trolley suitcase designed for comfortable and secure travel.
Soft Trolley Suitcase Medium,28,235,1,5500,18,4125,PrimeWear durable soft trolley suitcase designed for comfortable and secure travel.
Soft Trolley Suitcase Large,28,235,1,6600,18,4950,PrimeWear durable soft trolley suitcase designed for comfortable and secure travel.
Soft Trolley Suitcase Premium,28,235,1,8250,18,6187.5,PrimeWear durable soft trolley suitcase designed for comfortable and secure travel.
Soft Trolley Suitcase Limited Edition,28,235,1,9900,18,7425,PrimeWear durable soft trolley suitcase designed for comfortable and secure travel.
Travel Backpack Small,28,235,1,3150,18,2362.5,PrimeWear durable travel backpack designed for comfortable and secure travel.
Travel Backpack Medium,28,235,1,3500,18,2625,PrimeWear durable travel backpack designed for comfortable and secure travel.
Travel Backpack Large,28,235,1,4200,18,3150,PrimeWear durable travel backpack designed for comfortable and secure travel.
Travel Backpack Premium,28,235,1,5250,18,3937.5,PrimeWear durable travel backpack designed for comfortable and secure travel.
Travel Backpack Limited Edition,28,235,1,6300,18,4725,PrimeWear durable travel backpack designed for comfortable and secure travel.
Duffel Bag Small,28,235,1,2520,18,1890,PrimeWear durable duffel bag designed for comfortable and secure travel.
Duffel Bag Medium,28,235,1,2800,18,2100,PrimeWear durable duffel bag designed for comfortable and secure travel.
Duffel Bag Large,28,235,1,3360,18,2520,PrimeWear durable duffel bag designed for comfortable and secure travel.
Duffel Bag Premium,28,235,1,4200,18,3150,PrimeWear durable duffel bag designed for comfortable and secure travel.
Duffel Bag Limited Edition,28,235,1,5040,18,3780,PrimeWear durable duffel bag designed for comfortable and secure travel.
Cabin Luggage Small,28,235,1,4050,18,3037.5,PrimeWear durable cabin luggage designed for comfortable and secure travel.
Cabin Luggage Medium,28,235,1,4500,18,3375,PrimeWear durable cabin luggage designed for comfortable and secure travel.
Cabin Luggage Large,28,235,1,5400,18,4050,PrimeWear durable cabin luggage designed for comfortable and secure travel.
Cabin Luggage Premium,28,235,1,6750,18,5062.5,PrimeWear durable cabin luggage designed for comfortable and secure travel.
Cabin Luggage Limited Edition,28,235,1,8100,18,6075,PrimeWear durable cabin luggage designed for comfortable and secure travel.
Diwali Decorative Lights Standard,30,236,1,1200,18,900,Sparkle exclusive diwali decorative lights perfect for seasonal celebrations and festive occasions.
Diwali Decorative Lights Deluxe,30,236,1,1560,18,1170,Sparkle exclusive diwali decorative lights perfect for seasonal celebrations and festive occasions.
Diwali Decorative Lights Premium,30,236,1,1920,18,1440,Sparkle exclusive diwali decorative lights perfect for seasonal celebrations and festive occasions.
Diwali Decorative Lights Celebration Edition,30,236,1,2280,18,1710,Sparkle exclusive diwali decorative lights perfect for seasonal celebrations and festive occasions.
Diwali Decorative Lights Limited Festive Edition,30,236,1,2640,18,1980,Sparkle exclusive diwali decorative lights perfect for seasonal celebrations and festive occasions.
Christmas Tree Standard,30,236,1,3500,18,2625,Sparkle exclusive christmas tree perfect for seasonal celebrations and festive occasions.
Christmas Tree Deluxe,30,236,1,4550,18,3412.5,Sparkle exclusive christmas tree perfect for seasonal celebrations and festive occasions.
Christmas Tree Premium,30,236,1,5600,18,4200,Sparkle exclusive christmas tree perfect for seasonal celebrations and festive occasions.
